doc_id,name,category,amount,discount,price,date,shop_id,till_id
xw7uau8bjv7o5igbwnw0,"Корзина для чистого белья ""Молетта"" /6/С704",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,5,10,393.3,2025-03-23,3,3
xw7uau8bjv7o5igbwnw0,Свеча хоз белая 65 гр 24см Цена за коробку 220 шт,ХОЗЯЙСТВЕННЫЕ ТОВАРЫ,2,5,3824.1,2025-03-23,3,3
hmbc0vmrk1bjjrya9z9z,"Иксодер 25мл от клещей,блох,клоп,тарак,ос др.ВХ/30","СРЕДСТВА ОТ НАСЕКОМЫХ, СОРНЯКОВ, ХИМИЯ ДЛЯ САДА",4,3,72.3,2025-03-23,3,3
hmbc0vmrk1bjjrya9z9z,ДРАКОР БОЛЬШОЙ для обработки клубней 60мл ВХ/48/,"СРЕДСТВА ОТ НАСЕКОМЫХ, СОРНЯКОВ, ХИМИЯ ДЛЯ САДА",4,8,146.7,2025-03-23,3,3
hmbc0vmrk1bjjrya9z9z,Крышка ТВИСТ ОФФ D100/10/120/,ТОВАРЫ ДЛЯ КОНСЕРВИРОВАНИЯ,5,16,10.37,2025-03-23,3,3
f0jgzclqt1wk3ogujc4b,Скотч двухсторонний на вспененной осн 12мм*5м/12/,КАНЦЕЛЯРСКИЕ ТОВАРЫ,3,0,91.3,2025-03-23,3,3
f0jgzclqt1wk3ogujc4b,"Щетка МП ""Утюжок""  /76/",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,2,5,54.7,2025-03-23,3,3
f0jgzclqt1wk3ogujc4b,"Ложка ""Чезаре"" набор 4 шт/68/С479",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,3,6,39.0,2025-03-23,3,3
f0jgzclqt1wk3ogujc4b,Эл.лампа св.диод ПРОГРЕС СВЕЧ С37 7ВтЕ-14 4000К/10,ЭЛЕКТРОЛАМПЫ,2,1,56.8,2025-03-23,3,3
f0jgzclqt1wk3ogujc4b,Коврик в ванну противоскольз ПВХ 36*68см/60/,ТОВАРЫ ДЛЯ ВАННОЙ КОМНАТЫ,2,9,264.94,2025-03-23,3,3
f0jgzclqt1wk3ogujc4b,"Салатник ""Смарт"" 3л пыльно-серый /20/С422ПСЕР",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,5,5,107.5,2025-03-23,3,3
f0jgzclqt1wk3ogujc4b,Батарейка Kodak R14Extra heavy duty/2/24/144/,БАТАРЕЙКИ,3,0,42.3,2025-03-23,3,3
f0jgzclqt1wk3ogujc4b,Стяжка для груза с храповик 110мм 5м Блистер-кейс,ХОЗЯЙСТВЕННЫЕ ТОВАРЫ,4,15,464.5,2025-03-23,3,3
oeg9tfc5dmwh70cr8wd6,Насадка к швабре Р038ВRС2 микрофибра гладкая/50/,ТОВАРЫ ДЛЯ УБОРКИ,4,5,109.8,2025-03-23,3,3
oeg9tfc5dmwh70cr8wd6,"Удлинитель на рамке ПРОГРЕСС с/з 1вх 20м 3*1,50мм2/4/",ЭЛЕКТРОТОВАРЫ,1,12,1600.1,2025-03-23,3,3
oeg9tfc5dmwh70cr8wd6,"Щетка МП д/пола ""Лучиана""  /16/",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,2,14,103.7,2025-03-23,3,3
3h98cixv1v9i1k4ssbef,Удлинитель на кат ПРОГРЕСС с/з c/пред 4 вх  20 м,ЭЛЕКТРОТОВАРЫ,1,8,2310.9,2025-03-23,3,3
3h98cixv1v9i1k4ssbef,Моющее средство МОЙ САМ универсальное 5л,БЫТОВАЯ ХИМИЯ,2,0,190.6,2025-03-23,3,3
3h98cixv1v9i1k4ssbef,Миска-салатница 3л колор/17/С50-00-КОЛ,ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,1,6,70.4,2025-03-23,3,3
3h98cixv1v9i1k4ssbef,Очиститель двигателя АUТО МОВIL 440мл/12/,АВТОТОВАРЫ,3,9,129.1,2025-03-23,3,3
iwhc9vwvnbc018o0gmls,"Кашпо настенное ""Фелиция"" Д16см терракот /35/С120Т",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,4,14,78.5,2025-03-23,3,3
iwhc9vwvnbc018o0gmls,Туалетная бумага(Наб. челны) цена за 48шт,СРЕДСТВА ГИГИЕНЫ,6,4,1285.6,2025-03-23,3,3
iwhc9vwvnbc018o0gmls,Смазка универсальная проникающая 520мл /12/,АВТОТОВАРЫ,7,16,237.4,2025-03-23,3,3
iwhc9vwvnbc018o0gmls,"Круг отрезной по металлу 150х1,6х22мм/25/200/",ИНСТРУМЕНТЫ,6,2,33.4,2025-03-23,3,3
nvsrhqke2pvslzp23fgx,Мыло ВЕСНА Детское с маслом оливы 90гр /6/72/,БЫТОВАЯ ХИМИЯ,4,9,34.7,2025-03-23,3,3
mvhzb0vgm36dbcjt86u3,Выключатель ПРОГРЕСС FIT о/у 2кл б/п белый/10/200/,ЭЛЕКТРОТОВАРЫ,3,13,62.0,2025-03-23,3,3
mvhzb0vgm36dbcjt86u3,Безмен Столбик 10 кг/100/400/,КУХОННЫЕ ПРИНАДЛЕЖНОСТИ,6,13,36.17,2025-03-23,3,3
mvhzb0vgm36dbcjt86u3,Размораживатель замков 100мл/15/,ЗАМКИ,2,9,89.1,2025-03-23,3,3
u0krr5ra27fki8lizdzd,Насадка к пульверизатору КРАТНО 10шт/10/500/,САД И ОГОРОД,1,6,27.79,2025-03-23,3,3
u0krr5ra27fki8lizdzd,Стремянка широкие 5 ступеней (металл),НИКА,2,2,2407.2,2025-03-23,3,3
u0krr5ra27fki8lizdzd,Кювета для краски 260*270мм/55/,ИНСТРУМЕНТЫ,1,8,49.8,2025-03-23,3,3
u0krr5ra27fki8lizdzd,МУРАТОКС от муравьев цв.пакет амп.1мл ВХ/200/,"СРЕДСТВА ОТ НАСЕКОМЫХ, СОРНЯКОВ, ХИМИЯ ДЛЯ САДА",7,8,13.4,2025-03-23,3,3
u0krr5ra27fki8lizdzd,"Клеенка DЕКОRАМА ТУРЦИЯ 1,4*20м Клетка розовая 242С",КЛЕЁНКИ И СКАТЕРТИ,2,0,4128.1,2025-03-23,3,3
u0krr5ra27fki8lizdzd,Стремянка широкие 6 ступеней (металл),НИКА,1,7,2833.3,2025-03-23,3,3
u0krr5ra27fki8lizdzd,"Кастрюля 3,9л ИРИДА D-20см стекл кр индукция/4/",ПОСУДА,5,10,1448.3,2025-03-23,3,3
u0krr5ra27fki8lizdzd,Тросс сантехнический 5мм*5м SТ-20072/50/,ИНСТРУМЕНТЫ,5,9,262.97,2025-03-23,3,3
u0krr5ra27fki8lizdzd,"Клеенка DЕКОRАМА ТУРЦИЯ 1,4*20м Клетка св-беж 040А",КЛЕЁНКИ И СКАТЕРТИ,3,16,4465.6,2025-03-23,3,3
