doc_id,name,category,amount,discount,price,date,shop_id,till_id
8druhmacx752nluf1g0u,Таз 14л с ручкой  Омск/10/,ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,6,3,108.1,2025-03-23,4,1
8druhmacx752nluf1g0u,Фонарь налобн GREPPсветодиод14 LED3*1.5vAA пластик/60/120/,ФОНАРИ,3,14,143.0,2025-03-23,4,1
8druhmacx752nluf1g0u,"Массажка  Алмаз, Атлас малая /192/12/",ГАЛАНТЕРЕЯ,2,1,47.45,2025-03-23,4,1
8druhmacx752nluf1g0u,"Ведро ""Соло"" хозяйственное 10л с крышкой/12/С462К",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,1,7,174.5,2025-03-23,4,1
8druhmacx752nluf1g0u,Замок навесной №50 (ЧАЗ 50мм)/12/120/,ЗАМКИ,7,13,84.1,2025-03-23,4,1
8druhmacx752nluf1g0u,Замок навесной ЭКСТРА  60 удлиненная дужка,ЗАМКИ,7,7,155.2,2025-03-23,4,1
i0zrih1s573dx172111v,"Клеенка SALUT на нетк осн1,40м*25м Розы на голубом",КЛЕЁНКИ И СКАТЕРТИ,3,3,2351.9,2025-03-23,4,1
i0zrih1s573dx172111v,Вилка штепс ПРОГРЕСС прямая с/з белая /30/300/,ЭЛЕКТРОТОВАРЫ,2,4,57.3,2025-03-23,4,1
i0zrih1s573dx172111v,"Пленка самоклеющаяD&В 0,45*8м ГОЛОГРАФИЯ переливы сереб",ТОВАРЫ ДЛЯ ДОМА,1,16,303.1,2025-03-23,4,1
i0zrih1s573dx172111v,"Клеенка DЕКОRАМА ТУРЦИЯ 1,4*20м Кор волнистые линии на беж 152А",КЛЕЁНКИ И СКАТЕРТИ,6,12,4465.6,2025-03-23,4,1
i0zrih1s573dx172111v,Веник для уборки С866С866,ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,6,12,205.6,2025-03-23,4,1
i0zrih1s573dx172111v,Гнездо антенное угловое круглое цена за 50штук,ЭЛЕКТРОТОВАРЫ,7,14,381.9,2025-03-23,4,1
i0zrih1s573dx172111v,Набор д/ванной комнаты АКВА №5 390х130х583мм белый/4/,ТОВАРЫ ДЛЯ ВАННОЙ КОМНАТЫ,4,12,940.1,2025-03-23,4,1
i0zrih1s573dx172111v,Туалетная бумага(Наб. челны) цена за 48шт,СРЕДСТВА ГИГИЕНЫ,2,13,1285.6,2025-03-23,4,1
fayxhs0ir1qbwvhcykyl,АЛЬБА ЧИСТОНИК Чистящая паста д/рук 150мл ВХ/50/,БЫТОВАЯ ХИМИЯ,5,9,75.8,2025-03-23,4,1
fayxhs0ir1qbwvhcykyl,"Ножеточка ""Рыбка"" оригинал ЛБ-157 ЛИБРАПЛАСТ/100/","НОЖИ, НОЖЕТОЧКИ, ОВОЩЕРЕЗКИ, ТЕРКИ",1,12,99.0,2025-03-23,4,1
fayxhs0ir1qbwvhcykyl,"Горшок Эдельвейс с под.5,3л Д 24см терракот /10/С193Т",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,2,13,163.5,2025-03-23,4,1
dp8jdy388vdea98xh5d7,Шпатель нержавеющий пласт ручка 600мм/40/,ИНСТРУМЕНТЫ,4,15,146.2,2025-03-23,4,1
dp8jdy388vdea98xh5d7,Вешалка гардеробн РАДУГА2 900х390х1550мм черный,ЗАВОД МЕТАЛЛИЧЕСКИХ ИЗДЕЛИЙ (ЗМИ),1,13,1516.3,2025-03-23,4,1
dp8jdy388vdea98xh5d7,Форма для котлет S-6240/10/120/,ПОСУДА,1,10,112.13,2025-03-23,4,1
dp8jdy388vdea98xh5d7,Замок навесной №70 (ЧАЗ 70мм)/12/72/60/,ЗАМКИ,1,1,145.34,2025-03-23,4,1
vtaxpwphq1hwaula07xy,Щипцы кухонные металлические 27см /360/,КУХОННЫЕ ПРИНАДЛЕЖНОСТИ,5,7,63.95,2025-03-23,4,1
0dy6ht3zshuz7ffz9x1u,Карандаш  д/чистки утюга 30гр/36/,ХОЗЯЙСТВЕННЫЕ ТОВАРЫ,4,0,30.0,2025-03-23,4,1
