doc_id,name,category,amount,discount,price,date,shop_id,till_id
u36y8f4eia5dzrc0x67w,ШАР музыкальный светод Led Magic Ball+Bluetooth/24,НОВЫЙ ГОД,6,0,623.1,2025-03-23,4,3
u36y8f4eia5dzrc0x67w,"Полка-сиденье для ванны ""Морелла"" /5/С767",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,5,13,579.3,2025-03-23,4,3
u36y8f4eia5dzrc0x67w,"Совок посадочный УЗКИЙ 30,5*8см пластик ручка",САД И ОГОРОД,4,10,82.9,2025-03-23,4,3
o5ee1dj50gmiu5d5niu3,Пробка д/ванны резин с цепоч 2см d-4смS-1391/1000/,ТОВАРЫ ДЛЯ ВАННОЙ КОМНАТЫ,3,2,23.16,2025-03-23,4,3
o5ee1dj50gmiu5d5niu3,"Скобы д/меб степл закал 14мм(11,3*0,7мм)1000шт/56/",ИНСТРУМЕНТЫ,2,0,49.1,2025-03-23,4,3
o5ee1dj50gmiu5d5niu3,Перчатки латексн прочн High Risk GLOVE S 50шт/10,ТОВАРЫ ДЛЯ УБОРКИ,4,13,553.1,2025-03-23,4,3
o5ee1dj50gmiu5d5niu3,Тортница 24см SCOVO ЗАБАВА /6/,ПОСУДА,4,8,323.54,2025-03-23,4,3
o5ee1dj50gmiu5d5niu3,"Стол детский ""Пиколо""зеленый /3/С822ЗЕЛ",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,1,10,878.1,2025-03-23,4,3
o5ee1dj50gmiu5d5niu3,Подставка д/моющих ср-в бело-беж 215х150х130мм/15/,КУХОННЫЕ ПРИНАДЛЕЖНОСТИ,6,15,176.2,2025-03-23,4,3
o5ee1dj50gmiu5d5niu3,Фонарь ОБЛИК 1066-1W CОВ металл/12/144/,ФОНАРИ,1,7,89.4,2025-03-23,4,3
