doc_id,name,category,amount,discount,price,date,shop_id,till_id
nxrslfes7r8s8r1oq4qf,Полотно ножовочное 300мм цена за 10шт,ИНСТРУМЕНТЫ,7,6,115.55,2025-03-23,3,1
nxrslfes7r8s8r1oq4qf,"Кастрюля алюминиевая с покр ГРАНИТ22см 3,3л/6/",ПОСУДА,5,7,1662.7,2025-03-23,3,1
om0yayol98b6b4uzp4ls,Штора для ванной 180х180 ПАПОРОТН НА БЕЛткань п/э,ТОВАРЫ ДЛЯ ВАННОЙ КОМНАТЫ,5,12,473.1,2025-03-23,3,1
om0yayol98b6b4uzp4ls,Набор туалетный ЕРШ на подставке КАПРИ белый/12/С336БЕЛ,ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,4,3,115.4,2025-03-23,3,1
om0yayol98b6b4uzp4ls,Уплотнитель GERM FOAN D-проф 12*10 ЧЕРНЫЙ пром 50м,ХОЗЯЙСТВЕННЫЕ ТОВАРЫ,7,13,1288.8,2025-03-23,3,1
om0yayol98b6b4uzp4ls,Таз 10л ДМ ЦВЕТНОЙ,ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,6,10,97.6,2025-03-23,3,1
om0yayol98b6b4uzp4ls,Коврик для раскатки теста силиконовый 30*40см,КУХОННЫЕ ПРИНАДЛЕЖНОСТИ,1,7,120.2,2025-03-23,3,1
om0yayol98b6b4uzp4ls,ТРИХОДЕРМА ВЕРИДЕ 30гр (комп болезней)ВХ/150/,"СРЕДСТВА ОТ НАСЕКОМЫХ, СОРНЯКОВ, ХИМИЯ ДЛЯ САДА",6,13,38.8,2025-03-23,3,1
om0yayol98b6b4uzp4ls,КРА-УНИВЕРСАЛ от короед мокриц тарак мурав баллан/24/18/,"СРЕДСТВА ОТ НАСЕКОМЫХ, СОРНЯКОВ, ХИМИЯ ДЛЯ САДА",5,6,101.9,2025-03-23,3,1
sgpln9y4h77lt0txz6qk,"Нож строитGREPP со смен лезв 18мм винтзам,/12/144/",ИНСТРУМЕНТЫ,1,5,96.2,2025-03-23,3,1
rlk128r6kkuaof7d17wl,Средство от клопов и блох ДОХС 10мл/100/,"СРЕДСТВА ОТ НАСЕКОМЫХ, СОРНЯКОВ, ХИМИЯ ДЛЯ САДА",5,12,51.33,2025-03-23,3,1
rlk128r6kkuaof7d17wl,Яйцерезка двойная /144/,КУХОННЫЕ ПРИНАДЛЕЖНОСТИ,6,1,86.22,2025-03-23,3,1
rlk128r6kkuaof7d17wl,Коврик в ванну противоскольз РАКУШКИ  ПВХ 35*65см овал/60/,ТОВАРЫ ДЛЯ ВАННОЙ КОМНАТЫ,4,8,255.1,2025-03-23,3,1
rlk128r6kkuaof7d17wl,"Губка силикон универс 3шт набор ""Better Sponge""",ТОВАРЫ ДЛЯ УБОРКИ,2,15,208.17,2025-03-23,3,1
rlk128r6kkuaof7d17wl,Пистолет упаковочн д/клейкой ленты 50ммКlebebandеr,КАНЦЕЛЯРСКИЕ ТОВАРЫ,4,15,641.02,2025-03-23,3,1
rlk128r6kkuaof7d17wl,"Горшок Фелиция 1,8л Д18см мрамор с поддоном /20/С103М",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,5,4,76.5,2025-03-23,3,1
rlk128r6kkuaof7d17wl,Браслет от комаров Домовой (цитронелла и мята) /50/,СРЕДСТВА ОТ КОМАРОВ И МУХ,3,5,59.97,2025-03-23,3,1
rlk128r6kkuaof7d17wl,Бак 100л с/кр универсальный бежевый/3/,ХОЗЯЙСТВЕННЫЕ ТОВАРЫ,7,11,1270.4,2025-03-23,3,1
rlk128r6kkuaof7d17wl,Овощечистка прямая белая эконом ЛИБРАПЛАСТ/10/,"НОЖИ, НОЖЕТОЧКИ, ОВОЩЕРЕЗКИ, ТЕРКИ",2,5,52.1,2025-03-23,3,1
rlk128r6kkuaof7d17wl,Вантуз с пластиковой ручкой /120/,ХОЗЯЙСТВЕННЫЕ ТОВАРЫ,6,14,72.55,2025-03-23,3,1
