doc_id,name,category,amount,discount,price,date,shop_id,till_id
uu5ks6sv41ea1dcyls99,"ПлодоСтим д/роста,плодоношения,цв.пакет10грВХ/200/","СРЕДСТВА ОТ НАСЕКОМЫХ, СОРНЯКОВ, ХИМИЯ ДЛЯ САДА",1,0,17.9,2025-03-23,6,2
uu5ks6sv41ea1dcyls99,"Миска-салатница РИЧЧИ 3,2л с крышкой фиолет/14/С861ФИОЛ",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,7,1,152.2,2025-03-23,6,2
uu5ks6sv41ea1dcyls99,Рыбочистка ПРОФИ ЛИБРОПЛАСТ/70/,"НОЖИ, НОЖЕТОЧКИ, ОВОЩЕРЕЗКИ, ТЕРКИ",7,13,84.7,2025-03-23,6,2
uu5ks6sv41ea1dcyls99,"Губка ""Б д/тела Comoda"" (130*90*50) /40/",БАННЫЕ ПРИНАДЛЕЖНОСТИ,4,5,18.9,2025-03-23,6,2
uu5ks6sv41ea1dcyls99,"Пленка парниковая (1,5*2) 200МКР  100м",САД И ОГОРОД,6,13,7353.1,2025-03-23,6,2
uu5ks6sv41ea1dcyls99,Доска гибкая ГРАЦИЯ 250*350 пыльно-серая/20/С846ПСЕР,ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,7,13,134.3,2025-03-23,6,2
g0x7dbvj5l1jh7karff0,"Казан 7,0 л с/к д/плова /4/",ПОСУДА,6,7,1849.7,2025-03-23,6,2
g0x7dbvj5l1jh7karff0,Набор для пикника 6 предметов Пикничек/50/,ОДНОРАЗОВАЯ ПОСУДА,2,5,37.82,2025-03-23,6,2
g0x7dbvj5l1jh7karff0,Набор лопаток в стакане 4шт,КУХОННЫЕ ПРИНАДЛЕЖНОСТИ,5,7,134.02,2025-03-23,6,2
g0x7dbvj5l1jh7karff0,"Клеенка BELLE на ткани 1,40м*20м бордов+сереб разводы DL-8281F",КЛЕЁНКИ И СКАТЕРТИ,4,7,3570.6,2025-03-23,6,2
dwgs6o7e4m4gsmqxhfez,Ерш бутылочный 48см СТ-1206/400/,КУХОННЫЕ ПРИНАДЛЕЖНОСТИ,1,15,33.43,2025-03-23,6,2
dwgs6o7e4m4gsmqxhfez,Кисть малярная 1 25мм /12/1200/,ИНСТРУМЕНТЫ,4,15,16.5,2025-03-23,6,2
dwgs6o7e4m4gsmqxhfez,Ковш пластм 2л синий/16/С877СИН,ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,6,5,67.9,2025-03-23,6,2
dwgs6o7e4m4gsmqxhfez,Терка плоская металлическая S-5326,"НОЖИ, НОЖЕТОЧКИ, ОВОЩЕРЕЗКИ, ТЕРКИ",4,2,71.93,2025-03-23,6,2
dwgs6o7e4m4gsmqxhfez,"Контейнер круглый низкий многофункцион.№4 1,4л/24/С257",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,5,15,88.1,2025-03-23,6,2
dwgs6o7e4m4gsmqxhfez,"Щетка МП""ДИАНА""/18/",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,6,1,113.6,2025-03-23,6,2
dwgs6o7e4m4gsmqxhfez,Наколенники защитные с пластик чашками хаки цвет/25/,ИНСТРУМЕНТЫ,1,15,349.6,2025-03-23,6,2
4g9jad3xwumn5x1wdqe1,Батарейка Opticell LR06 /316 BL20 (отрывная лента)/20/,БАТАРЕЙКИ,7,16,56.0,2025-03-23,6,2
4g9jad3xwumn5x1wdqe1,Доска гибкая ГРАЦИЯ 210*290 пыльно-серая/20/С845ПСЕР,ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,4,14,95.1,2025-03-23,6,2
tcuu9dizy108o9uisx6b,Опрыскиватель 8л помповый Зеленый сад  /6/,САД И ОГОРОД,7,7,907.96,2025-03-23,6,2
tcuu9dizy108o9uisx6b,"Сиденье в ванну ""Ника классик"" /10/",НИКА,2,6,697.3,2025-03-23,6,2
tcuu9dizy108o9uisx6b,Набор щеток металл со шпильк 5пр 25/38/63/75/мм плоские /100/,ИНСТРУМЕНТЫ,2,2,250.4,2025-03-23,6,2
tcuu9dizy108o9uisx6b,Ножовка по дереву 2х стор зат зак зуб 5мм 500мм/6,ИНСТРУМЕНТЫ,5,10,355.1,2025-03-23,6,2
tcuu9dizy108o9uisx6b,Крем д/лица ТЫКВЕННЫЙ питательный 40мл ВЕСНА /48/,СРЕДСТВА ГИГИЕНЫ,4,16,61.9,2025-03-23,6,2
tcuu9dizy108o9uisx6b,"КИНМИКС 2,5мл  от вредителей Мос-агро/200/","СРЕДСТВА ОТ НАСЕКОМЫХ, СОРНЯКОВ, ХИМИЯ ДЛЯ САДА",7,1,15.9,2025-03-23,6,2
tcuu9dizy108o9uisx6b,Мыло ВЕСНА твёрдое Цветы весны ПОДСНЕЖНИК 90гр,БЫТОВАЯ ХИМИЯ,7,2,33.4,2025-03-23,6,2
