doc_id,name,category,amount,discount,price,date,shop_id,till_id
zcruaff3kzjw0cz0nbpc,Лопатка детская 65см /10/,ЗИМНИЙ ИНВЕНТАРЬ,5,3,157.9,2025-03-23,1,3
zcruaff3kzjw0cz0nbpc,Пакет ПНД 24х37   100шт. Экстра 8мкр /100/,"УПАКОВОЧНЫЕ МАТЕРИАЛЫ,ПАКЕТЫ,МЕШКИ ДЛЯ МУСОРА",1,6,35.8,2025-03-23,1,3
zcruaff3kzjw0cz0nbpc,Кашпо настенное Колывань Д24см терракот  /16/С113Т,ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,2,8,148.6,2025-03-23,1,3
zcruaff3kzjw0cz0nbpc,"Клеенка DЕКОRАМА ТУРЦИЯ 1,4*20м Орнамент зеленый 061С",КЛЕЁНКИ И СКАТЕРТИ,7,8,4065.6,2025-03-23,1,3
zcruaff3kzjw0cz0nbpc,Перчатки нитриловые черные  100шт М/10/,ТОВАРЫ ДЛЯ УБОРКИ,4,11,406.1,2025-03-23,1,3
zcruaff3kzjw0cz0nbpc,"Салфетка ""Белоручка"" абразивная ""Эффект-3"" /40/",ТОВАРЫ ДЛЯ УБОРКИ,6,6,14.6,2025-03-23,1,3
zcruaff3kzjw0cz0nbpc,Сковорода алюмин. 22см б/крышки с пласт ручкой/10/,ПОСУДА,4,4,487.6,2025-03-23,1,3
oiabvuzlc3741xl0zten,Кнопка звонка (выкл д/быт элект звонков) В31-01чер/бел цена за 4шт,ЭЛЕКТРОТОВАРЫ,7,5,121.7,2025-03-23,1,3
pseyz0b4btwna8puohab,Эл.лампа св.диод ПРОГРЕСС Р45 ШАР7Вт Е-27 4000К/10/,ЭЛЕКТРОЛАМПЫ,5,6,56.8,2025-03-23,1,3
pseyz0b4btwna8puohab,"Крем универсальный ЛЮБАВА БАНКА 250мл ионы сереб,масла/24/",СРЕДСТВА ГИГИЕНЫ,1,4,135.6,2025-03-23,1,3
pseyz0b4btwna8puohab,"Шнур д/бра с диммером ПРОГРЕСС (черный) 1,7м 2*0,5мм2",ЭЛЕКТРОТОВАРЫ,6,2,141.45,2025-03-23,1,3
pseyz0b4btwna8puohab,"Электроды ОК 46 2.5х350мм (упаковка -5,3кг)",ИНСТРУМЕНТЫ,7,2,2487.7,2025-03-23,1,3
pseyz0b4btwna8puohab,"Ящик д/инструментов ""Массимо""22""(555х326х287мм)/4/С677",ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,5,13,1359.6,2025-03-23,1,3
pseyz0b4btwna8puohab,Зеркало с полкой белый /4/,ТОВАРЫ ДЛЯ ВАННОЙ КОМНАТЫ,6,15,712.7,2025-03-23,1,3
73f6rd80pjk0dbidjnjb,Мочалка банная ФЛАГ /50/,БАННЫЕ ПРИНАДЛЕЖНОСТИ,3,12,54.2,2025-03-23,1,3
73f6rd80pjk0dbidjnjb,Вешалка (плечики) д/верхней одежды р 48-50/60/С519,ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,6,14,35.9,2025-03-23,1,3
73f6rd80pjk0dbidjnjb,Прищепка бельевая КЛАССИКА  18шт колор/14/С58-04,ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,6,6,93.3,2025-03-23,1,3
73f6rd80pjk0dbidjnjb,Гель-шприц Великий Воин от тарак и мурав 45гр/60,"СРЕДСТВА ОТ НАСЕКОМЫХ, СОРНЯКОВ, ХИМИЯ ДЛЯ САДА",5,12,54.0,2025-03-23,1,3
73f6rd80pjk0dbidjnjb,Перчатки нитриловые голубые 100шт L/10/,ТОВАРЫ ДЛЯ УБОРКИ,4,6,378.83,2025-03-23,1,3
73f6rd80pjk0dbidjnjb,"Шинковка д/овощей широк дерево сосна 40х13,5х1,5см","НОЖИ, НОЖЕТОЧКИ, ОВОЩЕРЕЗКИ, ТЕРКИ",2,1,266.83,2025-03-23,1,3
73f6rd80pjk0dbidjnjb,Доска разделочная  20*32 см большая фиолет /25/С53ФИЛ,ИЗДЕЛИЯ ИЗ ПЛАСТМАССЫ,7,11,145.7,2025-03-23,1,3
73f6rd80pjk0dbidjnjb,Вилка столовая нерж с золотом КОРОНА 6шт/100/,СТОЛОВЫЕ ПРИБОРЫ,4,1,242.89,2025-03-23,1,3
